"TL","pop","maturity"
702.216216216216,"original",1
145.621621621622,"original",0
616.654654654655,"original",1
229.75975975976,"original",0
155.576576576577,"original",0
236.911911911912,"original",0
616.484484484484,"original",1
312.686686686687,"original",0
320.756756756757,"original",0
683.419419419419,"original",1
288.198198198198,"original",0
336.718718718719,"original",0
246.927927927928,"original",0
587.069069069069,"original",1
128.054054054054,"original",0
188.603603603604,"original",0
388.842842842843,"original",0
641.241241241241,"original",1
350.316316316316,"original",0
636.198198198198,"original",1
145.621621621622,"original",0
249.239239239239,"original",0
730.474474474475,"original",1
308.837837837838,"original",0
133.90990990991,"original",0
614.112112112112,"original",1
306,"original",0
176.072072072072,"original",0
324.254254254254,"original",0
135.081081081081,"original",0
324.72972972973,"original",0
118.099099099099,"original",0
624.278278278278,"original",1
194.324324324324,"original",0
319.921921921922,"original",0
497.74974974975,"original",0
302.594594594595,"original",0
362.780780780781,"original",0
523.111111111111,"original",1
578.076076076076,"original",1
711.519519519519,"original",1
229.91991991992,"original",0
335.053053053053,"original",0
693.617617617618,"original",1
346.864864864865,"original",0
571.463463463463,"original",1
285.971971971972,"original",0
804.188188188188,"original",1
435.981981981982,"original",0
395.075075075075,"original",0
550.372372372372,"original",1
266.492492492492,"original",0
473.933933933934,"original",1
317.351351351351,"original",0
460.036036036036,"original",0
376.945945945946,"original",0
787.031031031031,"original",1
543.423423423423,"original",1
472.864864864865,"original",0
469.657657657658,"original",1
643.075075075075,"original",1
459.617617617618,"original",0
539.681681681682,"original",1
231.191191191191,"original",0
692.564564564565,"original",1
364.48048048048,"original",0
340.054054054054,"original",0
283.189189189189,"original",0
243.117117117117,"original",0
710.468468468468,"original",1
306.831831831832,"original",0
291.537537537538,"original",0
247.56956956957,"original",0
236.911911911912,"original",0
131.567567567568,"original",0
651.327327327327,"original",1
493.711711711712,"original",1
126.882882882883,"original",0
346.636636636637,"original",0
579.361361361361,"original",1
660.954954954955,"original",1
687.545545545546,"original",1
152.063063063063,"original",0
624.642642642643,"original",1
687.087087087087,"original",1
562.666666666667,"original",1
350.837837837838,"original",0
300.442442442442,"original",0
158.504504504504,"original",0
384.540540540541,"original",0
373.351351351351,"original",0
649.915915915916,"original",1
416.604604604605,"original",0
579.771771771772,"original",1
308.837837837838,"original",0
695.339339339339,"original",1
564.618618618619,"original",1
570.41041041041,"original",1
298.568568568569,"original",0
577.781781781782,"original",0
416.108108108108,"original",0
327,"original",0
502.722722722723,"original",1
325.981981981982,"original",0
360.486486486486,"original",0
504.402402402402,"original",1
295.399399399399,"original",0
533.027027027027,"original",1
416.738738738739,"original",0
321.591591591592,"original",0
229.75975975976,"original",0
132.738738738739,"original",0
233.733733733734,"original",0
135.081081081081,"original",0
699.465465465466,"original",1
313.489489489489,"original",0
365.027027027027,"original",0
249.795795795796,"original",0
342.950950950951,"original",0
770.526526526527,"original",1
126.297297297297,"original",0
674.25025025025,"original",1
306.690690690691,"original",0
355.415415415415,"original",0
282.677677677678,"original",0
224.199199199199,"original",0
344.594594594595,"original",0
141.522522522523,"original",0
606.740740740741,"original",1
696.657657657658,"original",1
264.244244244244,"original",0
369.567567567568,"original",0
530.920920920921,"original",1
370.712712712713,"original",0
609.8998998999,"original",1
498.522522522523,"original",1
323.261261261261,"original",0
270.600600600601,"original",0
471.261261261261,"original",0
418.304304304304,"original",1
460.23023023023,"original",1
326.432432432432,"original",0
706.254254254254,"original",1
523.023023023023,"original",1
470.428428428428,"original",1
236.387387387387,"original",0
366.18018018018,"original",0
433.135135135135,"original",1
769.437437437437,"original",1
488.272272272272,"original",1
606.398398398398,"original",1
137.423423423423,"original",0
357.018018018018,"original",0
357.767767767768,"original",0
472.694694694695,"original",0
525.783783783784,"original",1
298.054054054054,"original",0
132.738738738739,"original",0
331.540540540541,"original",0
682.044044044044,"original",1
302.594594594595,"original",0
269.329329329329,"original",0
397.945945945946,"original",0
369.013013013013,"original",0
477.675675675676,"original",0
296.026026026026,"original",0
324.162162162162,"original",0
125.711711711712,"original",0
321.891891891892,"original",0
264.87987987988,"original",0
515.627627627628,"original",1
382.621621621622,"original",0
248.988988988989,"original",0
601.355355355355,"original",1
320.478478478478,"original",0
671.4994994995,"original",1
141.522522522523,"original",0
344.594594594595,"original",0
463.777777777778,"original",1
604.108108108108,"original",1
256.474474474475,"original",0
583.017017017017,"original",1
635.73973973974,"original",1
723.62962962963,"original",1
207.037037037037,"original",0
437.051051051051,"original",0
393.941941941942,"original",0
602.730730730731,"original",1
498.522522522523,"original",1
589.365365365365,"original",1
406.459459459459,"original",0
130.981981981982,"original",0
438.134134134134,"original",1
261.483483483483,"original",0
470.027027027027,"original",0
369,"original",0
138.594594594595,"original",0
465.329329329329,"original",0
694.422422422422,"original",1
475.003003003003,"original",0
641.241241241241,"original",1
135.081081081081,"original",0
375.811811811812,"original",0
611.47947947948,"original",1
284.858858858859,"original",0
122.198198198198,"original",0
604.634634634635,"original",1
481.378378378378,"original",0
243.268268268268,"original",0
674.708708708709,"original",1
273.171171171171,"original",0
258.144144144144,"original",0
610.982982982983,"original",1
654.606606606607,"original",1
274.284284284284,"original",0
310.540540540541,"original",0
320.756756756757,"original",0
357.648648648649,"original",0
462.174174174174,"original",1
575.149149149149,"original",1
133.90990990991,"original",0
363.333333333333,"original",0
555.717717717718,"original",1
200.045045045045,"original",0
324.162162162162,"original",0
621.985985985986,"original",1
799.975975975976,"original",1
376.134134134134,"original",0
541.451451451451,"original",1
693.617617617618,"original",1
268.693693693694,"original",0
301.025025025025,"original",0
287.127127127127,"original",0
367.313313313313,"original",0
404.518518518519,"original",0
290.940940940941,"original",0
592.600600600601,"original",1
254.248248248248,"original",0
682.502502502502,"original",1
141.522522522523,"original",0
382.812812812813,"original",0
387.143143143143,"original",0
858.42042042042,"original",1
127.468468468468,"original",0
359.918918918919,"original",0
307.677677677678,"original",0
209.45045045045,"original",0
368.432432432432,"original",0
478.21021021021,"original",1
574.426426426426,"original",1
383.743743743744,"original",0
143.864864864865,"original",0
156.162162162162,"original",0
392.808808808809,"original",0
229.284284284284,"original",0
348.616616616617,"original",0
624.642642642643,"original",1
146.792792792793,"original",0
352.202202202202,"original",0
297.65965965966,"original",0
525.666666666667,"original",1
307.121121121121,"original",0
336.706706706707,"original",0
367.864864864865,"original",0
511.885885885886,"original",1
679.293293293293,"original",1
658.204204204204,"original",1
308.27027027027,"original",0
639.407407407407,"original",1
238.108108108108,"original",0
676.242242242242,"original",1
234.369369369369,"original",0
318.808808808809,"original",0
675.715715715716,"original",1
695.797797797798,"original",1
362.767767767768,"original",0
362.750750750751,"original",0
392.242242242242,"original",0
129.225225225225,"original",0
153.81981981982,"original",0
404.706706706707,"original",1
600.948948948949,"original",1
679.751751751752,"original",1
123.369369369369,"original",0
458.108108108108,"original",0
322.459459459459,"original",0
262.04004004004,"original",0
329.837837837838,"original",0
520.396396396396,"original",1
243.673673673674,"original",0
138.594594594595,"original",0
230.555555555556,"original",0
366.746746746747,"original",0
241.996996996997,"original",0
502.156156156156,"original",1
152.063063063063,"original",0
317.637637637638,"original",0
381.477477477477,"original",0
712.302302302302,"original",1
134.495495495496,"original",0
816.830830830831,"original",1
262.596596596597,"original",0
410.432432432432,"original",0
353.675675675676,"original",0
256.474474474475,"original",0
440.4004004004,"original",0
424.536536536537,"original",0
372.978978978979,"original",0
650.968968968969,"original",1
354.243243243243,"original",0
245.343343343343,"original",0
314.459459459459,"original",0
587.785785785786,"original",1
684.794794794795,"original",1
377.247247247247,"original",0
139.765765765766,"original",0
147.963963963964,"original",0
402.44044044044,"original",0
319.621621621622,"original",0
567.877877877878,"original",1
485.725725725726,"original",1
647.80980980981,"original",1
723.763763763764,"original",1
150.891891891892,"original",0
228.013013013013,"original",0
653.537537537538,"original",1
535.017017017017,"original",1
502.488488488488,"original",1
535.133133133133,"original",1
336.718718718719,"original",0
287.641641641642,"original",0
135.081081081081,"original",0
155.576576576577,"original",0
319.365365365365,"original",0
228.648648648649,"original",0
536.474474474475,"original",1
700.462462462463,"original",1
387.72972972973,"original",0
683.419419419419,"original",1
359.918918918919,"original",0
286.528528528529,"original",0
488.366366366366,"original",1
422.918918918919,"original",0
